request_id,mol_id,xyz_path,xyz_status,notes
qreq_d2ecf6bf87c6bc9c,mol_cpaqqpjfmvgxbq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_d2ecf6bf87c6bc9c.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_965bbbd8469f10b2,mol_nvowobyyznhqpo-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_965bbbd8469f10b2.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_86fee5633ed7f1ba,mol_paizpjbdzifpks-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_86fee5633ed7f1ba.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_4c1a6490fcb21d49,mol_qasfocqslhvfph-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_4c1a6490fcb21d49.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_9c8cc02c50d92acf,mol_rpnsdqoebzewhq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_9c8cc02c50d92acf.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_553e269d9911f9e9,mol_rvdiripxqvmqqa-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_553e269d9911f9e9.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_e12cb8ceb3a648a3,mol_swblzsbwuawopt-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_e12cb8ceb3a648a3.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_1f1b50bcd38d4cdf,mol_udlsjlbliosnhv-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_1f1b50bcd38d4cdf.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_652ea0877c8ec6ec,mol_viypdzhrqbbyth-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_652ea0877c8ec6ec.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_741db88a37462071,mol_vvtgwiontxcwpe-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_741db88a37462071.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_9263e52fe8a9c807,mol_xihzpmiiuzsvfy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_9263e52fe8a9c807.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_6d84ced39b1abc70,mol_yaqxnchhasylca-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_6d84ced39b1abc70.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_7ae56ba7d1f4a1f5,mol_zbkirwgfflbfdx-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_7ae56ba7d1f4a1f5.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_c79451b902fcd151,mol_zfdicagntobaoy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_c79451b902fcd151.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_70ef3bac7cb6e453,mol_zgmdgjgyidxfpi-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_70ef3bac7cb6e453.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_68081677664e5ba5,mol_iexdkbkvfbmhka-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_68081677664e5ba5.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_7fd6327deaa3fc99,mol_ptparavjbvihoh-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_7fd6327deaa3fc99.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_efa3c4203a1744e9,mol_axdqudhoowdfde-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_efa3c4203a1744e9.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_c8460cfb4e2580ca,mol_gewagyyqllzrrm-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_c8460cfb4e2580ca.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_a57607b0e0918f88,mol_gkvfifcqtlrgsz-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_a57607b0e0918f88.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_8b281d47dca443b4,mol_gvcuxnokyqgihh-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_8b281d47dca443b4.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_e9af6247b50ffe52,mol_iqpzpwjrpupxij-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_e9af6247b50ffe52.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_9288ac71a5ad5567,mol_iyhwwirfhibtpc-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_9288ac71a5ad5567.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_48341276fe42244a,mol_mjajbigftbtwrm-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_48341276fe42244a.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_b67bdbd080a9a14c,mol_onzyjsciskxofa-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_b67bdbd080a9a14c.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_837855a830d4b003,mol_zsumcljavfcpfl-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_837855a830d4b003.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_673048cb2883eca9,mol_bqcceodswkgsng-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_673048cb2883eca9.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_e2dffca05e129c0e,mol_ccnzafsukukgpy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_e2dffca05e129c0e.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_c2f87d760f967203,mol_ljewaldogmdosy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_c2f87d760f967203.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_8d7021c0d8bcbba1,mol_mxcjrhrwpxdzev-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_8d7021c0d8bcbba1.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_e2056d5546074105,mol_pzdnzvcstyxcjj-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_e2056d5546074105.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_3e16868e9fa9f1ee,mol_qgzivsalyggljq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_3e16868e9fa9f1ee.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_f222c95f8c37822b,mol_wzassydmyuzhrc-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_f222c95f8c37822b.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_fa279bfbcfb5e08c,mol_xgkngzmuvbayoe-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_fa279bfbcfb5e08c.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_c7bd8b3d2048bf44,mol_yujfpuukgjjamv-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_c7bd8b3d2048bf44.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_b37ab88345f1ef85,mol_pwyskqqmzywnqq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_b37ab88345f1ef85.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_3fd3634ebd13312e,mol_wmdybjwopgscjh-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_3fd3634ebd13312e.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_a03d606865b65baf,mol_nukxvocequrwnc-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_a03d606865b65baf.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_08cfa36be60d8f17,mol_rntmgdmftapwmt-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_08cfa36be60d8f17.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_5ce5751e3ab07cd4,mol_uvkwnpgdcyaxhr-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_5ce5751e3ab07cd4.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_96ab2e1040d2e82e,mol_wtxccracrshhbj-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_96ab2e1040d2e82e.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_6137d5369e79eff1,mol_sdukilrcdunncm-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_6137d5369e79eff1.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_cd2eb0b8c682751f,mol_fhgsmrkfgwkpjz-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_cd2eb0b8c682751f.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_3f08bfe0a8a07f4d,mol_klehaxqcknhrez-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_3f08bfe0a8a07f4d.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_908c9c3f69ada0a5,mol_krbjqtkpeqhsee-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_908c9c3f69ada0a5.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_82167616382e2f7c,mol_kybqmyryqoccha-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_82167616382e2f7c.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_010e9baa2d1d05b3,mol_lvwjkqyiohtdnx-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_010e9baa2d1d05b3.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_9f90cef97072462a,mol_nkcgxgyjchoicg-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_9f90cef97072462a.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_7d651394d294f1ac,mol_podvjtkdnvrrms-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_7d651394d294f1ac.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_18d8e564ea39d0be,mol_pofbwfrfrtysic-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_18d8e564ea39d0be.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_3b3e8c0d481b362b,mol_vlkaonavtnpskq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_3b3e8c0d481b362b.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_1caa195d711be03f,mol_ampppfbscigtne-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_1caa195d711be03f.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_77b9804bc5560b94,mol_gooczaftojakcf-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_77b9804bc5560b94.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_9c4c886aa5564c57,mol_kgkodzfsnznpju-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_9c4c886aa5564c57.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_ee636ed9e24c99fd,mol_lpxvciyluhciec-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_ee636ed9e24c99fd.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_800d69960a50dce7,mol_mjxacpihfrqzaj-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_800d69960a50dce7.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_c7e55ac405e119b2,mol_nzkaiqvcnvgsre-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_c7e55ac405e119b2.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_7e3298b4f426c52c,mol_obxfasxkhyzjbb-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_7e3298b4f426c52c.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_3d900ff2bc3e51dd,mol_vyawqekubvecot-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_3d900ff2bc3e51dd.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_9503f763ab6639d2,mol_clqwruzxwpawel-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_9503f763ab6639d2.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_f1faf97122946209,mol_luydopfzxfxuoo-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_f1faf97122946209.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_b9941215b4959cae,mol_nkfxphyrcsfvgz-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_b9941215b4959cae.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_83a4dd15eda02f49,mol_nuebhzizzkgjor-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_83a4dd15eda02f49.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_392d285a6b4a305b,mol_rlmaqlbdvdodio-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_392d285a6b4a305b.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_10c9c897511f7a83,mol_vpuyocdwubsgsr-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_10c9c897511f7a83.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_b11f496c04bf41bf,mol_yfvhnhmxubwdsg-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_b11f496c04bf41bf.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_cf8a36b36f199b2e,mol_cbconfqtrqprde-arjawskdsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_cf8a36b36f199b2e.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_0267037f4c1259c8,mol_cbconfqtrqprde-onegzznksa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_0267037f4c1259c8.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
qreq_2ee2e421c3082e6d,mol_cbconfqtrqprde-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_xyz/qreq_2ee2e421c3082e6d.xyz,generated,XYZ generated from canonical/isomeric SMILES using RDKit ETKDG; executor not required; completed quantum pilot results already ingested
